Player;Position;Age;Transfer Value;Division;Based In;Interceptions per 90;Possession Won per 90;Shots on Target Percentage;Key Tackles per 90;Conv %;Save Percentage;xGP/90;Open Play Key Passes per 90;Chances Created per 90;Pass Completion Percentage;Possession Lost per 90;xGP;Clearances per 90;Pres A/90;Pres C/90;Tackles Completed per 90;Shots From Outside The Box Per 90 minutes;Shots on Target per 90;Expected Save Percentage;Passes Attempted per 90;Progressive Passes per 90;Sprints/90;Key Passes per 90;Dribbles per 90;Tackled Completed;Open Play Crosses Completed per 90;Shot/90;Shts Blckd/90;Blk/90;Goals per 90 minutes;Dist/90;NP-xG/90;Headers Attempted per 90;xA/90;Open Play Crosses Attempted per 90;Headers Won per 90;Asts/90;Crosses Attempted per 90;Crosses Completed Ratio;Key Headers per 90;Headers Won Percentage;xG-OP;Tackles Attempted;xG/90;Goals Conceded;Minutes
Youba Diarra;DM, M (C);28;€130K - €1.3M;Premier Division;Austria;0.1;8.4;42%;0.0;17%;0;0.0;0.1;0.4;81%;16.9;0;0.0;0.1;0.1;0.0;0.3;0.3;0;1.2;0.1;0.3;0.2;0.0;0;0.0;0.7;0.0;0.1;0.1;0.3;0.0;0.1;0.1;0.0;0.0;0.1;0.0;0;0.0;0;1.34;0;0.0;0;1570
Simon Handle;D/WB/M (L), AM (RL);33;€0 - €7K;3. Liga;Germany;2.2;8.0;64%;0.3;11%;0;0.0;1.8;0.4;85%;13.9;0;1.1;11.7;2.9;2.5;1.1;0.9;0;50.4;4.4;22.1;1.9;3.1;52;0.9;1.3;0.0;0.2;0.1;13.1;0.1;4.5;0.2;5.0;1.5;0.2;5.4;18;0.1;33;1.75;57;0.1;0;1867
Andreas Leitner;GK;32;Not for Sale;Premier Division;Austria;0.0;3.8;0%;0.0;0%;67;-0.3;0.0;0.0;74%;10.1;-8.86;3.0;0.0;0.0;0.0;0.0;0.0;88;25.4;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;5.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;5;0.0;47;2700
Martin Rasner;WB (R), DM, M (RC);30;€400K;Premier Division;Austria;2.1;11.7;0%;0.3;0%;0;0.0;1.8;0.2;88%;16.7;0;1.4;10.2;2.4;2.2;0.0;0.0;0;44.6;4.4;24.1;1.8;2.0;25;0.8;0.2;0.0;0.5;0.0;12.8;0.0;3.6;0.1;7.1;1.8;0.0;7.1;11;0.2;50;-0.25;33;0.0;0;1005
Jürgen Heil;D (R), M/AM (C);29;€16K - €150K;Premier Division;Austria;0.0;7.9;43%;0.0;10%;0;0.0;0.0;0.3;0%;14.1;0;0.0;0.0;0.0;0.0;0.3;0.4;0;0.0;0.0;0.0;0.0;0.0;0;0.0;1.0;0.0;0.0;0.1;0.0;0.1;0.0;0.2;0.0;0.0;0.0;0.0;0;0.0;0;-0.86;0;0.1;0;1910
Christopher Cvetko;M/AM (C);29;€160K;Premier Division;Austria;0.5;9.7;32%;0.0;7%;0;0.0;0.1;0.2;84%;12.1;0;0.1;0.8;0.2;0.1;0.5;0.5;0;7.1;0.7;1.9;1.0;0.0;2;0.0;1.7;0.0;0.1;0.1;1.6;0.2;0.2;0.1;0.1;0.2;0.0;0.1;0;0.1;75;-0.52;3;0.2;0;1490
Mirko Kos;GK;29;€1.5K - €16K;Premier Division;Austria;0.0;3.7;0%;0.0;0%;68;-0.0;0.0;0.0;75%;7.5;-0.29;2.7;0.0;0.0;0.0;0.0;0.0;87;23.6;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;1;0.0;12;1128
Marko Raguž;AM (C), ST (C);27;€9K;Premier Division;Austria;0.7;4.9;38%;0.0;10%;0;0.0;1.3;0.3;89%;15.9;0;0.2;2.8;0.7;0.4;0.7;1.2;0;33.1;1.3;8.9;1.3;0.6;5;0.1;3.1;0.0;0.1;0.3;11.0;0.4;6.8;0.1;0.5;2.1;0.2;0.5;14;0.0;31;-1.03;7;0.4;0;1146
Felix Strauss;D (LC), DM;25;€70K - €700K;3. Liga;Germany;3.2;10.7;38%;0.0;25%;0;0.0;0.5;0.1;90%;7.5;0;1.0;5.1;1.1;0.9;0.1;0.2;0;58.6;3.7;9.4;0.5;0.4;13;0.1;0.6;0.2;0.6;0.1;11.6;0.1;4.6;0.0;0.4;3.3;0.0;0.4;33;0.6;71;1.13;21;0.1;0;1283
Luca Kronberger;M (R), AM (RLC);24;€475K;Premier Division;Austria;2.1;2.8;39%;0.0;14%;0;0.0;1.6;0.0;89%;18.6;0;0.6;8.6;2.1;1.1;0.3;0.5;0;44.4;3.2;13.4;2.2;3.5;25;0.4;1.2;0.0;0.5;0.2;11.3;0.1;4.8;0.0;2.7;2.1;0.0;2.7;14;0.2;43;1.03;33;0.1;0;2139
Manuel Polster;WB/M/AM (L), ST (C);23;€12K - €110K;3. Liga;Germany;3.7;11.5;35%;0.1;5%;0;0.0;1.7;0.7;82%;16.6;0;0.8;9.3;2.7;1.9;1.1;0.7;0;38.2;3.6;24.9;1.7;4.2;62;1.3;1.9;0.3;0.6;0.1;13.1;0.1;5.8;0.3;8.3;4.0;0.2;8.3;15;0.5;69;-1.36;76;0.1;0;2941
Jakob Knollmüller;AM (RL), ST (C);22;€600K - €1.4M;Premier Division;Austria;0.8;1.1;48%;0.0;24%;0;0.0;0.9;0.4;91%;23.7;0;0.3;2.7;1.1;0.2;0.5;0.9;0;28.8;0.6;5.2;0.9;0.9;2;0.2;1.8;0.0;0.2;0.4;11.3;0.3;8.8;0.1;0.9;2.4;0.1;0.9;20;0.1;27;2.03;6;0.3;0;1057
Thomas Schiestl;WB (R), M (RC);23;€50K - €500K;Premier Division;Austria;2.8;8.9;0%;0.0;0%;0;0.0;1.5;0.1;83%;16.6;0;1.1;9.5;1.5;1.5;0.0;0.0;0;47.0;4.4;23.1;1.5;1.5;20;1.6;0.0;0.0;0.7;0.0;12.7;0.0;4.6;0.1;7.6;2.1;0.1;7.6;21;0.6;46;0;29;0.0;0;1227
Aljaž Casar;D (C), DM, M (C);25;€230K - €800K;3. Liga;Germany;3.3;10.6;25%;0.1;0%;0;0.0;0.5;0.0;91%;6.2;0;0.7;7.6;1.8;1.7;0.7;0.3;0;57.0;5.6;12.1;0.5;0.4;34;0.0;1.0;0.5;0.6;0.0;12.4;0.0;3.2;0.0;0.0;2.3;0.1;0.0;0;1.3;73;-0.96;47;0.0;0;1759
Dominik Kirnbauer;D (C);23;€140K - €1.4M;Premier Division;Austria;4.1;9.9;9%;0.1;0%;0;0.0;0.3;0.1;82%;5.7;0;1.6;2.1;0.8;0.4;0.2;0.0;0;43.7;2.6;3.6;0.3;0.0;12;0.0;0.4;0.7;0.8;0.0;9.9;0.0;7.1;0.0;0.0;5.2;0.0;0.0;0;1.3;73;-0.48;16;0.0;0;2511
Nicolas Bajlicz;DM;21;€210K - €2M;Premier Division;Austria;2.5;10.8;11%;0.1;0%;0;0.0;0.8;0.2;89%;7.3;0;0.7;5.6;2.0;1.2;0.1;0.0;0;48.5;4.8;11.3;0.8;0.3;37;0.0;0.3;0.1;0.6;0.0;12.0;0.0;2.3;0.2;0.1;1.1;0.1;0.1;0;0.1;46;-1.11;52;0.0;0;2729
Joël Ito;M/AM (C);28;€250K;Jupiler Pro League;Belgium;1.6;11.3;46%;0.0;14%;0;0.0;1.5;0.2;88%;19.2;0;0.5;4.9;1.2;0.4;0.5;0.5;0;41.6;2.0;10.5;1.6;1.0;10;0.1;1.1;0.0;0.1;0.2;12.2;0.1;4.2;0.1;0.7;1.9;0.2;0.7;11;0.0;45;1.9;14;0.1;0;2274
Jordy Gillekens;D (RC), WB (R);26;€180K - €600K;3. Liga;Germany;3.7;13.0;10%;0.2;10%;0;0.0;0.2;0.0;85%;7.8;0;1.5;2.2;0.6;0.5;0.0;0.0;0;44.5;2.7;4.8;0.2;0.1;18;0.0;0.3;0.4;0.6;0.0;10.0;0.0;7.1;0.0;0.1;5.5;0.0;0.1;20;1.3;78;0.11;26;0.0;0;3107
Samuel Gueulette;DM, M (C);25;€350K;Jupiler Pro League;Belgium;2.6;10.9;44%;0.0;11%;0;0.0;0.7;0.3;91%;7.4;0;1.0;5.9;1.2;0.8;0.1;0.1;0;51.5;3.4;11.1;1.2;0.1;21;0.1;0.3;0.3;0.7;0.0;11.3;0.0;2.0;0.2;0.1;1.4;0.2;1.2;15;0.2;70;0.27;24;0.0;0;2455
Maurides;ST (C);32;€20K - €190K;PKO BP Ekstraklasa;Poland;0.9;1.9;53%;0.0;14%;0;0.0;1.0;0.1;87%;17.1;0;0.2;1.6;0.5;0.3;0.6;1.2;0;31.3;0.6;7.9;1.2;0.5;6;0.1;2.3;0.0;0.1;0.3;10.2;0.2;8.1;0.1;0.1;3.1;0.0;0.1;66;0.0;38;0.88;6;0.3;0;1954
Ivan Brkić;GK;30;€1.5K - €14K;PKO BP Ekstraklasa;Poland;0.0;2.5;0%;0.0;0%;74;0.4;0.0;0.0;84%;7.5;8.73;3.6;0.0;0.0;0.0;0.0;0.0;89;24.2;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;2;0.0;27;2160
Jamilu Collins;D/WB (L);31;Not for Sale;3. Liga;Germany;3.9;12.7;22%;0.1;0%;0;0.0;1.3;0.2;85%;13.9;0;2.2;7.9;2.6;2.8;0.3;0.1;0;55.6;7.3;19.2;1.4;1.2;58;0.5;0.4;0.1;0.5;0.0;12.7;0.0;2.6;0.1;3.3;1.3;0.1;4.2;12;0.1;50;-0.66;68;0.0;0;1834
Marin Karamarko;D (C);28;€180K - €600K;PKO BP Ekstraklasa;Poland;2.6;14.4;0%;0.1;0%;0;0.0;0.1;0.1;90%;3.4;0;1.0;2.1;0.6;0.2;0.3;0.0;0;40.4;1.5;2.8;0.1;0.0;3;0.0;0.6;1.3;0.7;0.0;9.6;0.1;5.6;0.1;0.0;3.7;0.0;0.0;0;1.2;65;-0.8;7;0.1;0;1404
Danijel Lončar;D (RC);28;€1K - €10K;PKO BP Ekstraklasa;Poland;3.0;17.4;60%;0.0;0%;0;0.0;0.2;0.1;87%;3.5;0;0.8;3.4;0.8;0.6;0.3;0.2;0;42.0;2.0;4.8;0.2;0.1;7;0.1;0.4;0.7;0.8;0.0;10.2;0.0;5.6;0.1;0.1;3.2;0.2;0.1;100;1.0;57;-0.24;10;0.0;0;1101
Jan Mejdr;D/WB (RL), M (R);31;€0 - €40K;3. Liga;Germany;3.1;10.1;32%;0.1;12%;0;0.0;2.1;0.5;85%;16.8;0;0.8;8.5;2.3;2.4;0.5;0.3;0;50.4;6.3;27.8;2.1;1.9;68;1.5;0.9;0.3;0.6;0.1;13.2;0.1;4.3;0.2;8.9;2.4;0.0;9.0;17;0.2;55;1.33;78;0.1;0;2498
Konstantinos Sotiriou;D (C);29;€35K;PKO BP Ekstraklasa;Poland;2.9;12.5;20%;0.1;0%;0;0.0;0.1;0.1;88%;3.8;0;0.9;3.7;1.1;0.5;0.1;0.2;0;41.6;1.9;3.9;0.1;0.2;6;0.0;0.8;0.7;0.4;0.0;10.2;0.1;5.9;0.0;0.0;3.3;0.1;0.0;0;1.3;57;-1.32;9;0.1;0;1106
Mikkel Kirkeskov;D (LC), WB (L);34;€0 - €90K;Bundesliga 2;Germany;3.0;9.1;33%;0.2;17%;0;0.0;0.9;0.3;89%;15.6;0;1.0;7.4;2.1;2.3;0.0;0.1;0;57.4;7.9;15.2;0.9;0.7;66;0.5;0.2;0.2;0.7;0.0;11.2;0.0;3.4;0.2;2.4;2.0;0.1;4.2;17;0.4;60;0.17;83;0.0;0;2605
Bjarke Jacobsen;D (C), DM, M (C);32;Not for Sale;3. Liga;Germany;3.3;10.2;30%;0.1;0%;0;0.0;0.7;0.0;90%;6.8;0;1.1;6.6;1.7;1.0;1.1;0.4;0;61.7;5.6;16.0;0.7;0.3;30;0.1;1.4;0.4;0.6;0.0;12.0;0.0;4.7;0.0;0.4;3.4;0.1;0.4;18;1.4;72;-1.2;49;0.0;0;2640
Fredrik Carlsen;DM, M/AM (LC);24;€30K - €325K;3. Liga;Germany;1.5;5.1;44%;0.0;11%;0;0.0;1.3;0.4;89%;9.3;0;0.6;7.0;1.5;0.9;0.7;0.9;0;58.1;6.2;13.6;1.4;1.0;12;0.2;2.0;0.1;0.1;0.2;12.3;0.2;3.6;0.1;0.9;1.6;0.1;2.0;14;0.1;45;-0.06;25;0.2;0;1228
Toni Stahl;GK;26;€28K - €275K;3. Liga;Germany;0.8;10.5;0%;0.1;0%;74;-0.2;0.0;0.0;68%;12.1;-8.58;7.1;0.0;0.0;0.0;0.0;0.0;85;22.8;0.8;0.1;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;7;0.0;68;3240
Martin Männel;GK;38;€0;3. Liga;Germany;0.5;8.7;0%;0.0;0%;75;-0.1;0.0;0.0;64%;11.3;-3.53;5.3;0.0;0.0;0.1;0.0;0.0;84;23.3;1.5;0.1;0.0;0.0;2;0.0;0.0;0.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;7;0.0;51;3150
Dennis Chessa;M (R), AM (RC);33;€5K - €18K;3. Liga;Germany;3.3;8.1;47%;0.0;10%;0;0.0;1.6;0.4;87%;14.1;0;0.6;10.2;2.5;2.1;1.0;1.0;0;48.5;3.7;21.3;1.9;4.0;57;0.4;2.1;0.0;0.4;0.2;13.2;0.2;4.0;0.2;2.8;1.3;0.3;5.6;10;0.0;33;0.58;74;0.2;0;2498
Florian Riedel;D/WB/M/AM (R);36;€0;3. Liga;Germany;3.1;9.9;27%;0.1;3%;0;0.0;1.6;0.3;82%;15.3;0;1.1;12.7;2.9;1.9;1.0;0.3;0;45.0;6.2;26.9;1.6;2.6;48;1.1;1.2;0.5;1.1;0.0;13.0;0.1;2.8;0.1;7.2;1.3;0.2;7.4;14;0.3;46;-0.44;77;0.1;0;2238
Thodoros Tsirigotis;ST (C);25;€40K - €375K;PKO BP Ekstraklasa;Poland;0.5;1.4;28%;0.1;7%;0;0.0;1.1;0.0;89%;21.2;0;0.0;1.8;0.7;0.2;1.1;1.0;0;27.1;0.8;5.2;1.1;0.4;3;0.1;3.5;0.0;0.0;0.2;10.1;0.4;7.9;0.1;0.4;2.9;0.1;0.4;20;0.0;36;-2.03;4;0.4;0;1191
Jorrit Hendrix;DM, M (C);31;€55K - €550K;Bundesliga 2;Germany;1.4;12.3;48%;0.0;14%;0;0.0;0.3;0.3;94%;9.6;0;0.1;3.1;0.8;0.7;0.3;0.4;0;24.7;2.8;5.4;0.3;0.0;17;0.0;0.9;0.1;0.1;0.1;5.3;0.1;2.0;0.2;0.0;0.9;0.1;0.6;21;0.2;45;1.38;20;0.1;0;2132
Jordy de Wijs;D (C);31;€2.5K - €24K;Bundesliga 2;Germany;3.1;11.7;9%;0.1;0%;0;0.0;0.1;0.0;90%;3.7;0;1.4;2.9;0.9;0.6;0.0;0.0;0;41.3;1.6;3.7;0.2;0.0;16;0.0;0.4;0.8;0.8;0.0;9.8;0.0;5.6;0.0;0.0;4.1;0.0;0.0;0;1.3;74;-1.2;18;0.0;0;2268
Thijmen Nijhuis;GK;27;€30K - €300K;3. Liga;Germany;0.9;11.1;0%;0.0;0%;75;-0.4;0.1;0.0;65%;13.0;-12.94;6.3;0.0;0.0;0.0;0.0;0.0;86;23.5;0.8;0.0;0.1;0.0;0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;2;0.0;58;3180
Nikolas Agrafiotis;ST (C);26;€14K - €130K;3. Liga;Germany;1.9;4.2;45%;0.0;15%;0;0.0;1.2;0.3;87%;10.7;0;0.5;3.0;1.0;0.8;1.4;1.5;0;33.1;1.2;7.6;1.2;0.5;9;0.2;3.4;0.0;0.0;0.5;11.0;0.4;11.5;0.1;0.8;5.2;0.1;0.8;30;0.2;45;1.08;9;0.4;0;1063
Mouhamed Belkheir;AM (RLC), ST (C);27;€90K - €900K;Jupiler Pro League;Belgium;0.8;1.6;44%;0.0;22%;0;0.0;1.0;0.1;88%;23.0;0;0.2;1.3;0.7;0.2;0.5;0.8;0;26.5;0.8;5.7;1.0;0.8;5;0.1;1.7;0.0;0.2;0.4;10.3;0.2;8.4;0.1;0.4;1.3;0.1;0.4;25;0.1;16;5.12;6;0.2;0;2871
Soichiro Kozuki;M (R), AM (RC);25;€12K - €110K;3. Liga;Germany;1.8;6.4;40%;0.0;3%;0;0.0;2.4;0.8;88%;15.6;0;0.5;10.9;3.0;0.9;1.3;0.9;0;43.4;3.6;15.3;2.9;6.2;17;1.2;2.2;0.0;0.2;0.1;12.7;0.1;4.1;0.4;6.2;1.0;0.4;10.1;18;0.1;24;-1.71;26;0.1;0;1668
Tony Lesueur;WB (L), AM (RLC);25;€110K;3. Liga;Germany;1.8;5.9;52%;0.0;6%;0;0.0;1.3;0.4;90%;9.1;0;0.7;7.5;1.8;1.0;1.1;1.1;0;36.5;1.9;15.1;1.7;2.6;15;0.5;2.0;0.3;0.4;0.1;12.5;0.2;4.4;0.1;2.4;0.7;0.2;4.8;13;0.0;15;-0.93;19;0.2;0;1363
Adrien Lebeau;AM (LC), ST (C);26;€85K - €250K;3. Liga;Germany;1.6;4.3;41%;0.0;8%;0;0.0;1.4;0.5;87%;10.7;0;0.3;5.4;1.5;0.6;1.4;1.0;0;42.4;2.7;12.0;2.1;1.9;19;0.5;2.5;0.2;0.3;0.2;12.6;0.2;4.9;0.2;1.6;0.3;0.3;5.2;20;0.0;6;-1.76;29;0.2;0;2839
Bryan Soumaré;M/AM (RC);27;€90K;Jupiler Pro League;Belgium;1.5;8.7;29%;0.0;0%;0;0.0;1.0;0.1;89%;24.4;0;0.2;5.1;1.0;0.4;0.7;0.4;0;40.8;1.6;11.1;1.0;1.2;6;0.1;1.6;0.0;0.3;0.0;11.9;0.1;3.3;0.1;1.0;0.3;0.0;11.0;19;0.0;9;-2.01;7;0.1;0;1213
Maxence Maisonneuve;D (C);27;€0 - €22K;Jupiler Pro League;Belgium;2.2;14.4;0%;0.1;0%;0;0.0;0.2;0.1;91%;4.1;0;1.2;2.4;0.6;0.4;0.0;0.0;0;39.3;2.1;3.7;0.2;0.0;8;0.0;0.3;1.0;1.1;0.0;10.0;0.0;5.6;0.0;0.0;4.3;0.0;0.0;100;1.3;76;-0.65;12;0.0;0;1934
Vahan Bichakhchyan;M/AM (RC);26;€60K - €600K;PKO BP Ekstraklasa;Poland;1.8;5.5;38%;0.0;11%;0;0.0;1.9;0.4;88%;19.3;0;0.6;8.1;2.1;1.4;0.6;0.8;0;43.6;4.0;11.8;2.0;2.7;39;0.9;2.1;0.0;0.4;0.2;11.0;0.2;3.6;0.2;4.7;1.1;0.1;5.6;18;0.0;31;1.6;48;0.2;0;2556
František Plach;GK;34;€28K - €300K;PKO BP Ekstraklasa;Poland;0.0;3.1;0%;0.0;0%;69;0.1;0.0;0.0;75%;8.6;2.96;3.4;0.0;0.0;0.0;0.0;0.0;89;24.2;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;3;0.0;40;2880
Nono;DM, M/AM (C);34;€0;PKO BP Ekstraklasa;Poland;2.7;7.0;38%;0.1;25%;0;0.0;0.9;0.2;89%;7.6;0;0.7;5.6;1.5;0.9;0.3;0.2;0;50.5;5.0;10.2;0.9;0.1;11;0.0;0.7;0.1;0.6;0.2;11.2;0.0;1.1;0.1;0.1;0.7;0.2;0.1;0;0.0;62;1.41;17;0.0;0;1090
Sergi Samper;DM, M (C);31;€1K - €12K;PKO BP Ekstraklasa;Poland;1.9;9.4;18%;0.1;9%;0;0.0;0.9;0.2;90%;8.0;0;0.5;4.8;1.5;0.9;0.1;0.2;0;36.4;3.6;6.8;0.9;0.0;11;0.0;0.9;0.0;0.2;0.1;7.7;0.2;1.5;0.3;0.1;0.3;0.1;0.1;0;0.2;21;-1.19;19;0.2;0;1163
Adrián Dalmau;ST (C);32;€120K;PKO BP Ekstraklasa;Poland;0.8;1.9;35%;0.0;21%;0;0.0;0.7;0.0;89%;25.3;0;0.2;2.2;0.6;0.3;0.5;0.8;0;24.8;0.5;7.7;0.7;0.7;4;0.1;2.3;0.0;0.1;0.5;10.5;0.3;7.7;0.0;0.4;1.8;0.0;0.4;33;0.1;24;2.15;5;0.3;0;1338
Ibán Salvador;AM (RC), ST (C);30;€500 - €5K;PKO BP Ekstraklasa;Poland;1.8;4.2;28%;0.0;0%;0;0.0;1.6;0.1;93%;17.8;0;0.2;9.0;2.0;1.2;0.2;0.4;0;40.4;3.4;11.3;1.6;3.7;22;0.7;1.6;0.0;0.2;0.0;10.8;0.2;3.9;0.0;4.8;1.0;0.1;5.9;13;0.1;25;-3.66;27;0.2;0;1602
Marc Navarro;D/WB/M (R);30;€475K - €1.6M;PKO BP Ekstraklasa;Poland;3.7;10.1;23%;0.0;15%;0;0.0;1.1;0.1;86%;17.2;0;0.9;8.8;1.7;1.9;0.1;0.1;0;49.9;5.3;18.8;1.3;1.8;54;0.7;0.4;0.3;0.4;0.1;11.9;0.0;4.0;0.1;5.4;2.2;0.1;5.4;13;0.4;56;1.21;71;0.0;0;2612
Ángel Baena;AM (RL), ST (C);25;€110K - €375K;PKO BP Ekstraklasa;Poland;1.5;4.1;25%;0.1;0%;0;0.0;2.5;0.0;88%;18.4;0;0.8;8.0;1.9;1.6;0.2;0.4;0;43.3;3.8;11.5;2.5;3.2;21;0.8;1.5;0.0;0.4;0.0;11.2;0.2;3.5;0.0;4.7;0.6;0.2;4.7;16;0.0;17;-3.17;22;0.2;0;1194
Mason Toye;AM (RL), ST (C);27;€16K - €170K;3. Liga;Germany;0.7;2.2;55%;0.0;15%;0;0.0;0.7;0.4;87%;5.5;0;0.5;3.4;1.0;0.5;0.6;1.3;0;22.8;0.6;5.4;0.7;0.9;11;0.3;2.5;0.2;0.2;0.4;11.1;0.4;8.0;0.1;0.6;2.9;0.0;0.6;42;0.1;36;-0.96;16;0.4;0;1943
Donovan Pines;D (C);28;€0 - €90K;Premier Division;Austria;2.8;12.6;21%;0.2;0%;0;0.0;0.2;0.0;87%;3.9;0;1.2;2.4;1.0;0.6;0.1;0.2;0;41.5;2.4;3.1;0.2;0.0;16;0.0;0.7;0.4;0.7;0.0;9.5;0.1;5.4;0.0;0.0;4.1;0.0;0.0;0;1.0;76;-1.81;20;0.1;0;2320
Masca;ST (C);26;€9K - €95K;3. Liga;Germany;0.9;3.0;51%;0.0;10%;0;0.0;1.7;0.5;91%;5.2;0;0.2;4.0;1.1;0.4;1.0;1.3;0;23.5;1.2;7.1;1.7;0.6;9;0.3;2.6;0.0;0.1;0.3;11.6;0.4;11.0;0.2;1.2;1.5;0.1;1.5;18;0.0;14;-2.57;10;0.4;0;2038
Zé Uilton;AM (RL);33;€20K - €210K;PKO BP Ekstraklasa;Poland;1.6;3.5;33%;0.0;13%;0;0.0;2.1;0.1;86%;22.5;0;0.6;9.5;2.4;1.7;0.5;0.5;0;41.6;4.5;13.5;2.1;4.4;26;0.6;1.6;0.0;0.2;0.2;11.2;0.1;3.3;0.1;4.3;0.5;0.0;4.3;13;0.1;16;0.71;33;0.1;0;1375
Kenan Fatkić;DM, M (C);28;€190K - €650K;3. Liga;Germany;3.4;9.5;35%;0.1;13%;0;0.0;1.4;0.1;89%;9.8;0;1.0;8.7;2.8;1.4;0.6;0.3;0;81.7;9.3;19.7;1.4;0.3;39;0.1;0.8;0.4;0.6;0.1;12.6;0.1;2.7;0.1;0.3;1.8;0.1;0.4;27;0.1;64;1.56;62;0.1;0;2491
Nico Maier;M/AM (RLC);25;€400K - €1.4M;Premier Division;Austria;1.8;3.8;20%;0.0;3%;0;0.0;1.9;0.2;88%;19.0;0;0.3;8.5;2.1;1.4;0.5;0.3;0;44.0;3.3;12.2;1.9;3.5;35;1.0;1.4;0.0;0.2;0.0;11.4;0.1;3.4;0.1;3.6;0.4;0.1;5.8;22;0.0;13;-2.74;53;0.1;0;2295
Markus Ponath;GK;25;€95K - €325K;3. Liga;Germany;0.7;10.3;0%;0.1;0%;75;-0.2;0.0;0.0;85%;6.5;-7.39;4.6;0.0;0.0;0.0;0.0;0.0;86;23.1;0.9;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;5.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;1;0.0;48;3060
Andreas Voglsammer;AM (LC), ST (C);34;€0 - €100K;3. Liga;Germany;1.8;3.7;48%;0.0;21%;0;0.0;1.2;0.4;90%;6.9;0;0.3;3.8;1.0;0.9;0.7;1.1;0;28.8;1.1;14.6;1.2;0.4;11;0.0;2.4;0.2;0.2;0.5;12.6;0.4;8.3;0.1;0.3;1.9;0.3;0.3;0;0.0;23;-0.19;11;0.5;0;1110
Calogero Rizzuto;D/WB/M (RL);34;Not for Sale;3. Liga;Germany;4.1;12.7;19%;0.1;0%;0;0.0;1.2;0.4;88%;11.8;0;0.7;7.3;1.9;1.9;0.6;0.1;0;59.4;9.4;18.7;1.2;1.0;59;0.6;0.7;0.2;0.5;0.0;12.9;0.0;5.3;0.1;4.0;2.8;0.1;4.0;14;0.2;53;-0.71;72;0.0;0;2737
Johannes Geis;DM, M/AM (C);32;€3K - €30K;3. Liga;Germany;3.2;8.1;42%;0.1;0%;0;0.0;1.0;0.1;86%;12.7;0;1.0;5.6;1.5;1.3;0.7;0.3;0;64.7;6.6;20.7;1.9;0.2;32;0.2;0.8;0.4;0.6;0.0;12.1;0.0;2.2;0.1;0.4;1.2;0.0;6.7;13;0.5;56;-0.5;43;0.0;0;2260
Florian Stritzel;GK;32;€30K - €300K;3. Liga;Germany;0.1;7.4;0%;0.0;0%;80;0.0;0.0;0.0;71%;8.9;0.38;3.9;0.0;0.0;0.1;0.0;0.0;85;20.4;0.9;0.1;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;4.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;1;0.0;16;1235
Danilo Wiebe;D (RC), DM;32;Not for Sale;3. Liga;Germany;3.2;9.7;27%;0.2;2%;0;0.0;1.0;0.0;91%;5.9;0;1.4;7.6;2.0;1.9;1.2;0.4;0;55.0;5.8;12.8;1.0;0.3;58;0.0;1.4;0.3;0.4;0.0;12.4;0.0;3.4;0.0;0.2;1.6;0.0;0.2;16;0.3;48;-0.38;76;0.0;0;2815
Antonio Čolak;ST (C);32;€60K;PKO BP Ekstraklasa;Poland;0.7;1.8;54%;0.0;19%;0;0.0;0.9;0.2;91%;21.8;0;0.1;1.3;0.6;0.1;0.9;1.5;0;24.9;0.7;5.6;0.9;0.5;1;0.1;2.7;0.0;0.2;0.5;10.3;0.3;9.0;0.1;0.3;4.2;0.1;0.3;16;0.2;47;4;6;0.3;0;1783
Klaus Gjasula;D (C), DM;36;Not for Sale;3. Liga;Germany;3.9;9.4;36%;0.1;3%;0;0.0;0.7;0.1;90%;5.8;0;0.9;6.0;1.6;1.1;0.9;0.4;0;54.6;5.5;13.1;0.7;0.1;31;0.0;1.1;0.7;1.0;0.0;12.2;0.1;3.7;0.0;0.1;2.2;0.0;0.1;0;0.5;59;-0.55;58;0.1;0;2627
