Player;Position;Age;Transfer Value;Division;Based In;Interceptions per 90;Possession Won per 90;Shots on Target Percentage;Key Tackles per 90;Conv %;Save Percentage;xGP/90;Open Play Key Passes per 90;Chances Created per 90;Pass Completion Percentage;Possession Lost per 90;xGP;Clearances per 90;Pres A/90;Pres C/90;Tackles Completed per 90;Shots From Outside The Box Per 90 minutes;Shots on Target per 90;Expected Save Percentage;Passes Attempted per 90;Progressive Passes per 90;Sprints/90;Key Passes per 90;Dribbles per 90;Tackled Completed;Open Play Crosses Completed per 90;Shot/90;Shts Blckd/90;Blk/90;Goals per 90 minutes;Dist/90;NP-xG/90;Headers Attempted per 90;xA/90;Open Play Crosses Attempted per 90;Headers Won per 90;Asts/90;Crosses Attempted per 90;Crosses Completed Ratio;Key Headers per 90;Headers Won Percentage;xG-OP;Tackles Attempted;xG/90;Goals Conceded;Minutes
Nils Gans;D (LC);24;0 € - 50K €;Regional Div. Southwest;Germany;3,1;14,6;0%;0,1;0%;0;0,0;0,2;0,0;86%;4,3;0;1,3;2,5;0,6;0,3;0,0;0,0;0;50,0;2,3;2,8;0,2;0,1;5;0,0;0,1;1,3;0,7;0,0;9,6;0,0;6,5;0,0;0,1;4,8;0,0;0,1;0;0,9;74;-0.1;7;0,0;0;1708
Paul Zielke;GK;18;60K € - 220K €;Regional Div. North;Germany;0,0;1,7;0%;0,0;0%;72;-0,0;0,1;0,0;72%;8,5;-0.59;4,4;0,0;0,0;0,1;0,0;0,0;89;26,2;0,0;0,0;0,1;0,0;1;0,0;0,0;0,0;0,0;0,0;5,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;1;0,0;23;1620
Mark Radoki;ST (C);24;0 € - 16K €;Regional Div. Bavaria;Germany;1,1;0,6;53%;0,0;16%;0;0,0;0,9;0,1;91%;21,1;0;0,1;1,2;0,6;0,2;0,8;1,4;0;24,1;0,4;4,2;0,9;1,1;4;0,1;2,7;0,0;0,1;0,4;9,8;0,2;10,6;0,0;0,7;2,5;0,0;0,7;16;0,0;24;3.36;4;0,2;0;1453
Leander Baar;D (C), DM, M (C);27;0 € - 22K €;Regional Div. North;Germany;3,0;12,2;20%;0,1;0%;0;0,0;0,6;0,1;86%;9,8;0;0,6;4,2;1,2;0,9;0,1;0,1;0;45,3;3,0;9,4;0,6;0,3;13;0,1;0,3;0,1;0,1;0,0;12,1;0,1;3,9;0,1;0,2;2,4;0,0;0,2;66;0,5;61;-1.34;17;0,1;0;1301
Michael Kleinschrodt;DM, M/AM (C);30;0 € - 35K €;Regional Div. Southwest;Germany;2,2;14,5;17%;0,0;0%;0;0,0;1,4;0,4;85%;6,4;0;1,3;4,3;1,2;0,9;0,1;0,1;0;48,2;5,9;9,2;1,4;0,1;13;0,2;0,4;0,0;0,9;0,0;11,3;0,0;3,7;0,4;0,4;2,1;0,5;0,4;50;0,6;56;-0.46;17;0,0;0;1327
Michael Ambrosius;D (RC), WB/M (R);29;0 € - 40K €;Regional Div. North;Germany;3,2;16,8;11%;0,1;0%;0;0,0;0,5;0,1;89%;3,4;0;1,3;2,1;0,8;0,4;0,1;0,0;0;45,7;2,9;3,2;0,6;0,1;8;0,0;0,4;0,6;0,6;0,0;9,7;0,1;5,2;0,1;0,1;3,5;0,2;0,1;33;0,4;68;-1.68;9;0,1;0;1828
Abdellatif El Mahaoui;ST (C);24;14K € - 45K €;Regional Div. Southwest;Germany;1,2;0,7;35%;0,0;10%;0;0,0;0,7;0,1;93%;21,8;0;0,2;1,1;0,4;0,2;0,6;0,7;0;23,5;0,4;3,1;0,7;0,8;3;0,0;1,9;0,0;0,2;0,2;9,5;0,2;8,7;0,0;0,3;1,7;0,0;0,3;0;0,0;20;0.5;4;0,2;0;1450
Luis Flörke;D (C);20;24K € - 250K €;Regional Div. West;Germany;2,9;11,0;20%;0,1;0%;0;0,0;0,3;0,0;91%;5,3;0;1,3;2,2;0,6;0,3;0,1;0,1;0;45,1;2,5;3,1;0,3;0,0;5;0,0;0,7;0,7;0,6;0,0;9,7;0,1;6,7;0,0;0,0;4,8;0,0;0,0;0;0,5;71;-1.84;5;0,1;0;1380
Collin Förster;D/AM (R);19;65K € - 230K €;Regional Div. Southwest;Germany;3,6;10,1;21%;0,1;0%;0;0,0;0,5;0,2;90%;18,5;0;0,5;5,5;1,7;1,1;0,4;0,4;0;50,6;6,3;14,7;0,5;0,5;19;0,4;1,7;0,7;0,3;0,0;11,8;0,2;5,8;0,1;3,3;4,4;0,1;3,3;10;0,5;76;-3.48;28;0,2;0;1509
Marcel Siebert;AM (C);17;35K € - 120K €;Regional Div. Bavaria;Germany;1,2;7,6;44%;0,1;19%;0;0,0;1,6;0,2;88%;19,9;0;0,6;4,3;1,1;0,7;0,5;0,4;0;43,7;1,9;6,9;1,6;1,1;12;0,3;0,9;0,0;0,2;0,2;11,6;0,1;4,4;0,1;1,4;1,3;0,2;1,4;24;0,0;29;1.43;15;0,1;0;1580
Kilian Zaruba;D (LC), DM;23;0 € - 80K €;Regional Div. Northeast;Germany;3,2;13,2;33%;0,1;33%;0;0,0;0,3;0,1;87%;4,8;0;1,3;2,2;0,8;0,3;0,0;0,1;0;46,7;2,2;2,6;0,3;0,0;6;0,0;0,2;0,7;0,5;0,1;9,5;0,0;7,1;0,0;0,0;5,6;0,1;0,0;0;1,3;78;0.23;9;0,0;0;1648
Dominik Peštić;D (C), DM, M (C);21;1K € - 12K €;Regional Div. Northeast;Germany;3,0;14,0;29%;0,1;14%;0;0,0;1,2;0,4;86%;4,4;0;1,2;5,6;1,4;1,2;0,3;0,1;0;46,2;5,1;9,8;1,2;0,1;18;0,1;0,5;0,1;0,1;0,1;11,8;0,0;3,0;0,1;0,3;2,2;0,1;0,3;20;0,6;73;0.3;21;0,0;0;1308
Yannick Müller;AM (C), ST (C);18;120K € - 425K €;Regional Div. North;Germany;0,3;1,9;58%;0,0;19%;0;0,0;1,2;0,1;92%;21,1;0;0,1;1,5;0,9;0,1;0,7;1,0;0;25,1;0,5;3,7;1,2;0,4;2;0,0;1,8;0,0;0,1;0,3;9,9;0,1;10,2;0,1;0,9;3,8;0,2;0,9;0;0,1;37;3.06;3;0,1;0;1318
Niclas Ben Edelmann;GK;22;0 € - 28K €;Regional Div. Northeast;Germany;0,0;2,7;0%;0,0;0%;72;-0,1;0,0;0,0;63%;7,0;-1.33;5,3;0,0;0,0;0,1;0,0;0,0;91;26,8;0,0;0,0;0,0;0,0;1;0,0;0,0;0,0;0,0;0,0;5,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;2;0,0;19;1399
David Mihajlović;DM, M/AM (C);28;0 € - 35K €;Regional Div. Bavaria;Germany;0,6;10,9;30%;0,0;10%;0;0,0;0,6;0,2;86%;15,0;0;0,1;1,4;0,4;0,0;0,3;0,1;0;12,3;1,2;0,9;0,6;0,0;1;0,0;0,5;0,0;0,0;0,0;1,8;0,0;0,2;0,1;0,1;0,2;0,3;0,1;50;0,0;80;0.27;1;0,0;0;1854
Christian Stabenau;D (L);23;0 € - 40K €;Regional Div. West;Germany;2,4;11,3;0%;0,1;0%;0;0,0;1,5;0,3;88%;18,8;0;1,3;4,4;1,5;1,2;0,0;0,0;0;53,3;5,9;9,7;1,5;1,1;18;0,3;0,1;1,0;0,6;0,0;10,6;0,0;4,6;0,1;2,7;2,6;0,1;2,7;10;0,5;57;-0.54;24;0,0;0;1343
Elisio Widmann;AM (RL);21;18K € - 190K €;Regional Div. Northeast;Germany;2,3;4,1;35%;0,0;10%;0;0,0;1,5;0,0;89%;20,6;0;0,6;9,0;1,9;1,0;0,4;0,6;0;40,8;3,2;13,4;1,5;4,4;12;1,6;1,7;0,0;0,7;0,2;12,1;0,2;5,7;0,1;7,1;1,2;0,0;7,1;22;0,0;21;-0.64;16;0,2;0;1053
Felix Vater;D (C);18;45K € - 475K €;Regional Div. Bavaria;Germany;2,9;11,4;27%;0,1;9%;0;0,0;0,2;0,1;89%;5,5;0;0,8;1,9;0,6;0,3;0,1;0,2;0;53,1;3,0;3,2;0,2;0,0;4;0,0;0,7;0,3;0,4;0,1;9,5;0,1;6,2;0,0;0,0;3,9;0,0;0,0;0;0,7;63;-0.23;6;0,1;0;1387
Noah Förster;D (C);20;500 € - 4K €;Regional Div. West;Germany;3,2;11,6;25%;0,1;0%;0;0,0;0,3;0,0;89%;4,3;0;1,6;3,0;0,9;0,7;0,3;0,1;0;48,9;2,6;3,2;0,3;0,0;8;0,0;0,4;0,4;0,8;0,0;9,2;0,0;7,5;0,0;0,0;5,1;0,0;0,0;0;1,1;67;-0.19;8;0,0;0;1027
Pascal Manitz;GK;20;0 € - 90K €;Regional Div. North;Germany;0,0;2,2;0%;0,0;0%;65;-0,1;0,0;0,0;69%;7,3;-1.95;6,1;0,0;0,0;0,0;0,0;0,0;87;25,8;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;4,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;2;0,0;30;1809
Timo Meixner;M (L), AM (RL);24;9K €;Regional Div. Bavaria;Germany;1,7;4,6;39%;0,0;14%;0;0,0;1,5;0,3;89%;20,3;0;0,6;8,5;2,2;1,2;0,5;0,5;0;44,3;3,1;12,1;1,5;3,8;24;0,5;1,4;0,0;0,3;0,2;11,9;0,2;5,1;0,1;4,3;0,8;0,0;4,3;12;0,0;15;0.17;30;0,2;0;1833
Nicolas Westerhoff;DM, M/AM (C);23;1,5K € - 14K €;Regional Div. West;Germany;0,0;10,0;27%;0,0;9%;0;0,0;0,3;0,3;0%;15,7;0;0,0;0,0;0,0;0,0;0,3;0,3;0;0,0;0,0;0,0;0,3;0,0;0;0,0;0,9;0,0;0,0;0,1;0,0;0,1;0,0;0,2;0,0;0,0;0,3;0,0;0;0,0;0;0.01;0;0,1;0;1051
Maximilian Dolinski;D (C);22;2K € - 20K €;Regional Div. Bavaria;Germany;3,3;10,6;0%;0,1;0%;0;0,0;0,2;0,0;88%;4,8;0;0,7;1,9;0,6;0,3;0,1;0,0;0;46,0;2,4;2,4;0,2;0,0;5;0,0;0,3;1,3;0,4;0,0;9,3;0,0;6,4;0,0;0,0;4,5;0,0;0,0;0;0,7;71;-0.49;5;0,0;0;1592
Robin Hilger;ST (C);30;1,5K € - 12K €;Regional Div. West;Germany;0,8;1,0;54%;0,0;23%;0;0,0;0,6;0,0;90%;22,4;0;0,2;1,4;0,6;0,3;0,6;1,0;0;23,4;0,3;3,2;0,6;0,9;6;0,1;1,8;0,0;0,1;0,4;9,5;0,2;9,6;0,0;0,4;1,9;0,1;0,4;14;0,1;19;4.44;7;0,2;0;1788
Leon Heinze;D/WB/M (R);26;0 € - 110K €;Regional Div. Bavaria;Germany;2,9;8,4;25%;0,1;25%;0;0,0;2,0;0,2;84%;16,8;0;1,3;7,1;2,2;1,7;0,0;0,0;0;47,1;5,3;19,5;2,0;1,1;41;1,0;0,2;0,0;0,4;0,0;12,6;0,0;2,9;0,1;7,9;1,4;0,1;8,6;11;0,3;47;0.65;49;0,0;0;2220
Christian Stark;M (L), AM (RL), ST (C);27;0 € - 12K €;Regional Div. North;Germany;1,3;2,4;32%;0,0;8%;0;0,0;1,7;0,0;90%;17,4;0;0,6;7,5;2,1;1,3;0,7;0,6;0;42,8;3,1;12,3;1,7;3,5;27;0,7;1,9;0,0;0,3;0,1;11,8;0,2;5,2;0,1;4,9;1,8;0,0;4,9;15;0,0;35;-2.03;31;0,2;0;1826
Manuel Schiebener;D (R), DM, M (C);31;0 € - 28K €;Regional Div. West;Germany;2,4;10,1;13%;0,0;0%;0;0,0;0,4;0,3;84%;9,2;0;0,9;3,4;0,9;0,3;0,3;0,1;0;42,0;2,3;8,3;0,4;0,1;7;0,0;0,7;0,2;0,5;0,0;10,5;0,1;2,3;0,1;0,1;1,6;0,1;0,1;0;0,1;68;-1.97;12;0,1;0;1807
Amney Moutassime;AM (L);21;0 € - 26K €;Regional Div. Southwest;Germany;1,7;1,9;13%;0,0;7%;0;0,0;1,6;0,2;88%;23,0;0;0,5;7,7;2,2;1,5;0,2;0,1;0;44,5;2,8;10,9;1,6;4,0;26;0,8;0,9;0,0;0,4;0,1;12,1;0,2;5,5;0,1;3,8;2,0;0,1;3,9;20;0,1;36;-1.6;27;0,2;0;1546
Tarik Reinhard;DM, M/AM (C);28;12K € - 40K €;Regional Div. North;Germany;3,7;9,8;17%;0,0;8%;0;0,0;0,8;0,2;90%;6,6;0;0,8;5,8;1,1;0,5;0,1;0,1;0;47,2;5,4;8,8;0,8;0,3;10;0,0;0,6;0,3;0,6;0,1;11,3;0,1;3,1;0,0;0,3;1,6;0,0;0,3;0;0,2;52;-0.72;16;0,1;0;1762
Emmanuel Appiah;AM (R), ST (C);21;0 € - 65K €;Regional Div. North;Germany;1,1;1,1;61%;0,1;19%;0;0,0;0,7;0,2;91%;18,9;0;0,2;1,9;0,6;0,0;0,4;1,1;0;27,8;0,4;3,4;0,7;0,8;0;0,0;1,7;0,0;0,0;0,3;9,5;0,2;9,1;0,0;0,1;2,3;0,1;0,1;0;0,0;25;1.54;4;0,2;0;1620
Sven Reimann;D (C), DM, M (C);31;0 € - 35K €;Regional Div. Northeast;Germany;2,9;15,0;18%;0,2;0%;0;0,0;1,0;0,5;89%;6,6;0;1,2;3,9;1,2;0,8;0,1;0,1;0;52,7;5,6;9,5;1,8;0,1;15;0,1;0,6;0,4;0,5;0,0;11,6;0,1;3,5;0,2;0,1;2,3;0,2;0,4;14;0,6;65;-1.72;20;0,1;0;1599
Paul Bellmann;D (C), DM;20;45K € - 160K €;Regional Div. North;Germany;2,6;11,6;33%;0,0;11%;0;0,0;0,3;0,0;91%;3,9;0;1,3;2,4;0,9;0,5;0,2;0,2;0;49,4;2,8;3,2;0,3;0,0;8;0,0;0,6;1,1;0,4;0,1;9,8;0,0;6,9;0,1;0,0;3,7;0,1;0,0;0;1,6;54;0.21;9;0,0;0;1443
Martin Sattler;M (R), AM (RC), ST (C);26;6K €;Regional Div. North;Germany;1,7;3,3;41%;0,0;15%;0;0,0;1,8;0,0;90%;20,2;0;0,7;7,3;1,6;0,9;0,7;0,8;0;41,0;3,6;12,8;1,8;4,7;19;1,4;1,9;0,0;0,5;0,3;11,6;0,3;3,1;0,1;7,3;0,7;0,1;7,3;19;0,0;22;0.42;27;0,3;0;1890
Evan Brown;AM (L);18;12K € - 110K €;Regional Div. Bavaria;Germany;1,3;3,4;42%;0,0;8%;0;0,0;1,9;0,1;87%;14,5;0;0,5;8,3;1,9;1,2;0,2;0,7;0;46,2;3,6;14,3;1,9;3,1;17;1,2;1,6;0,0;0,4;0,1;12,0;0,2;5,7;0,1;5,7;1,6;0,1;5,7;20;0,0;27;-0.7;19;0,2;0;1318
Dritan Maqkaj;M/AM (RL);21;1,5K € - 14K €;Regional Div. Southwest;Germany;2,2;2,9;26%;0,0;11%;0;0,0;1,1;0,2;90%;19,2;0;0,3;8,0;1,4;0,9;0,1;0,4;0;43,0;1,9;11,8;1,1;4,6;12;0,5;1,5;0,0;0,4;0,2;11,3;0,2;5,0;0,1;3,8;0,4;0,2;3,8;12;0,0;8;-0.03;16;0,2;0;1163
Erijon Shaqiri;AM (C), ST (C);23;0 € - 40K €;Regional Div. Southwest;Germany;0,8;3,3;34%;0,0;14%;0;0,0;0,9;0,1;91%;18,4;0;0,1;2,6;0,8;0,5;0,5;0,7;0;30,4;0,8;5,9;0,9;0,8;7;0,1;2,0;0,0;0,3;0,3;10,0;0,2;9,4;0,2;0,5;3,1;0,1;0,5;14;0,1;34;0.92;7;0,2;0;1318
Dhia Chihi;D (LC), WB (L);22;0 €;Regional Div. North;Germany;3,2;9,7;33%;0,2;0%;0;0,0;1,3;0,1;88%;15,5;0;1,0;5,2;1,6;1,5;0,0;0,1;0;52,9;5,8;10,8;1,3;0,3;25;0,3;0,2;0,5;0,4;0,0;11,2;0,1;4,9;0,0;2,3;3,2;0,1;2,3;13;0,8;66;-1.29;32;0,1;0;1478
Cherif Cissé;ST (C);19;0 € - 60K €;Regional Div. Bavaria;Germany;1,3;2,5;40%;0,0;10%;0;0,0;1,2;0,2;88%;15,3;0;0,2;1,9;0,6;0,2;1,4;1,5;0;27,1;0,8;4,5;1,2;0,3;2;0,4;3,8;0,0;0,1;0,4;10,1;0,4;10,5;0,1;0,9;4,2;0,1;0,9;41;0,1;40;0.03;5;0,4;0;1144
Arber Mrijaj;D (LC);24;0 € - 40K €;Regional Div. North;Germany;3,8;10,5;14%;0,2;0%;0;0,0;0,3;0,1;86%;6,7;0;1,2;3,4;1,2;0,6;0,2;0,1;0;48,4;3,5;5,2;0,3;0,1;12;0,1;0,4;0,5;0,9;0,0;10,3;0,0;5,9;0,0;0,6;4,1;0,0;0,6;9;0,9;69;-0.66;16;0,0;0;1714
Felix Junghan;GK;32;Not for Sale;Regional Div. Bavaria;Germany;0,2;4,4;0%;0,0;0%;76;0,2;0,1;0,0;65%;8,4;3.81;4,8;0,0;0,0;0,0;0,0;0,0;89;25,2;0,2;0,0;0,1;0,0;1;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;3;0,0;27;1825
Jonas Greppmeir;AM (RL), ST (C);26;0 € - 35K €;Regional Div. Bavaria;Germany;1,1;2,4;36%;0,0;19%;0;0,0;1,5;0,2;91%;13,8;0;0,3;2,6;0,7;0,3;0,5;0,8;0;32,3;1,6;5,7;1,5;1,5;6;0,5;2,1;0,1;0,2;0,4;9,4;0,4;8,8;0,1;2,0;3,0;0,1;2,1;21;0,1;34;0.88;6;0,4;0;1789
Maximilian Kohlert;D (C);20;1K € - 8K €;Regional Div. Bavaria;Germany;3,4;8,8;25%;0,1;13%;0;0,0;0,2;0,0;89%;4,7;0;1,3;2,1;0,7;0,3;0,1;0,1;0;48,5;2,2;2,6;0,2;0,0;7;0,0;0,4;0,8;0,7;0,0;9,2;0,0;6,9;0,0;0,0;5,0;0,0;0,0;0;1,3;73;0.38;9;0,0;0;1817
Samuel Pex;DM, M/AM (C);26;2,5K €;Regional Div. Bavaria;Germany;0,8;9,5;38%;0,0;6%;0;0,0;0,4;0,4;87%;15,1;0;0,1;2,2;0,4;0,1;0,3;0,3;0;19,0;2,0;3,1;0,4;0,1;2;0,0;0,7;0,0;0,1;0,0;4,1;0,1;0,6;0,2;0,0;0,3;0,1;0,0;100;0,0;50;-0.95;3;0,1;0;1930
Michael Luyambula;GK;26;0 € - 28K €;Regional Div. West;Germany;0,0;3,5;0%;0,0;0%;63;-0,1;0,0;0,0;72%;9,6;-2.19;3,1;0,0;0,0;0,0;0,0;0,0;87;26,2;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;4,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;3;0,0;30;1800
Marco Luburić;M/AM (R);27;0 € - 20K €;Regional Div. Bavaria;Germany;1,9;4,4;38%;0,0;13%;0;0,0;1,6;0,3;88%;20,7;0;0,6;8,8;1,5;1,1;0,7;0,5;0;39,7;3,8;12,7;1,6;5,1;14;1,4;1,2;0,2;0,4;0,2;12,2;0,1;4,0;0,2;7,6;0,8;0,1;7,8;18;0,0;19;1;16;0,1;0;1189
Arion Erbe;DM, M (C);24;5K €;Regional Div. Southwest;Germany;3,2;14,3;0%;0,0;0%;0;0,0;0,5;0,1;89%;6,4;0;1,1;4,5;1,3;0,8;0,0;0,0;0;59,7;2,9;8,1;0,5;0,1;10;0,0;0,2;0,2;0,6;0,0;11,0;0,0;3,3;0,1;0,1;2,2;0,2;0,1;0;0,6;67;-0.23;13;0,0;0;1061
Manuel Brendel;AM (L), ST (C);26;35K € - 120K €;Regional Div. North;Germany;0,7;1,4;53%;0,0;20%;0;0,0;0,9;0,1;93%;19,2;0;0,2;1,6;0,7;0,2;0,8;1,1;0;24,3;0,4;5,3;0,9;0,6;5;0,0;2,1;0,0;0,0;0,4;9,6;0,2;10,3;0,1;0,6;2,6;0,1;0,6;0;0,2;25;4.85;8;0,2;0;1927
Daniel Monga;D (C), DM, M (C);25;1K € - 12K €;Regional Div. Southwest;Germany;2,5;14,2;0%;0,1;0%;0;0,0;0,5;0,2;94%;3,5;0;1,3;3,0;1,3;0,7;0,0;0,0;0;46,3;3,8;4,2;0,5;0,0;8;0,0;0,4;0,3;0,7;0,0;9,8;0,1;6,8;0,0;0,0;5,9;0,2;0,0;0;1,1;87;-0.63;8;0,1;0;1095
Nico Müller;D (C);17;110K € - 375K €;Regional Div. Bavaria;Germany;3,4;10,6;0%;0,1;0%;0;0,0;0,1;0,0;92%;5,4;0;1,2;3,2;0,7;0,2;0,2;0,0;0;45,8;2,1;2,7;0,1;0,0;3;0,0;0,3;0,9;0,7;0,0;9,7;0,0;5,1;0,0;0,1;3,2;0,0;0,1;0;0,5;64;-0.34;5;0,0;0;1086
Bastian Kurz;M (RL), AM (LC);29;1K € - 12K €;Regional Div. Bavaria;Germany;2,1;5,4;43%;0,0;9%;0;0,0;1,3;0,1;90%;17,6;0;0,5;8,9;2,1;1,1;0,2;0,5;0;45,1;3,1;11,8;1,3;3,3;23;1,1;1,1;0,0;0,4;0,1;11,9;0,1;5,5;0,2;5,0;0,9;0,2;5,2;22;0,1;17;-0.19;28;0,1;0;1804
Tobias Lermer;M (L), AM (RL);30;0 € - 45K €;Regional Div. Bavaria;Germany;2,0;2,6;28%;0,0;12%;0;0,0;1,7;0,3;90%;18,7;0;0,4;8,4;2,3;1,3;0,5;0,4;0;41,4;2,8;12,5;1,8;3,5;25;0,9;1,3;0,0;0,3;0,2;11,9;0,1;5,0;0,2;6,2;0,9;0,1;6,4;16;0,0;19;0.28;28;0,1;0;1707
Tristan Duschke;D (C), DM;28;0 € - 35K €;Regional Div. West;Germany;3,7;10,2;9%;0,1;0%;0;0,0;0,1;0,1;89%;3,8;0;1,0;2,2;0,7;0,4;0,1;0,1;0;48,0;2,4;3,2;0,1;0,0;6;0,1;0,7;0,4;0,6;0,0;9,9;0,1;5,8;0,0;0,1;4,4;0,0;0,1;100;0,3;77;-1.95;7;0,1;0;1405
Maximilian Reule;GK;31;0 € - 100K €;Regional Div. Southwest;Germany;0,0;4,1;0%;0,0;0%;67;0,3;0,0;0,0;57%;7,2;7.39;3,2;0,0;0,0;0,0;0,0;0,0;90;26,4;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;5,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;1;0,0;25;2190
Emanuel Mirchev;D (C), DM, M (C);23;12K € - 40K €;Regional Div. North;Germany;2,4;13,9;0%;0,1;0%;0;0,0;0,8;0,4;85%;7,0;0;0,9;6,3;1,8;0,9;0,2;0,0;0;52,4;3,4;8,9;0,8;0,2;16;0,1;0,4;0,6;0,3;0,0;11,5;0,0;3,7;0,2;0,5;1,9;0,2;0,5;22;0,7;51;-0.68;24;0,0;0;1526
Dominik Kasper;M (C), AM (RC), ST (C);21;22K € - 75K €;Regional Div. North;Germany;0,9;1,9;48%;0,0;17%;0;0,0;0,7;0,1;92%;20,6;0;0,3;0,9;0,4;0,1;0,4;0,9;0;27,0;0,4;4,3;0,7;1,3;2;0,2;1,8;0,0;0,1;0,3;9,0;0,2;10,5;0,1;0,4;3,5;0,1;0,4;42;0,1;33;1.5;3;0,2;0;1448
Falk Gross;DM, M/AM (C);21;30K € - 110K €;Regional Div. North;Germany;1,4;14,7;37%;0,0;11%;0;0,0;1,9;0,3;89%;17,6;0;0,4;3,2;0,8;0,4;0,5;0,6;0;44,5;2,4;6,8;1,9;1,1;6;0,2;1,7;0,0;0,1;0,2;11,7;0,1;3,4;0,1;1,0;0,6;0,2;1,0;20;0,0;19;0.83;11;0,1;0;1400
Anton Rücker;D (RC), DM, M (C);24;1,5K € - 16K €;Regional Div. Northeast;Germany;2,3;10,7;40%;0,1;10%;0;0,0;1,0;0,3;87%;9,9;0;1,1;4,9;1,5;1,0;0,4;0,3;0;46,9;4,1;9,8;1,0;0,4;13;0,0;0,7;0,1;0,4;0,1;10,7;0,0;4,0;0,1;0,4;2,9;0,3;0,4;0;0,5;74;0.41;18;0,0;0;1221
Nicola Della Schiava;D (RLC);28;1K € - 10K €;Regional Div. Bavaria;Germany;2,2;10,9;7%;0,0;0%;0;0,0;0,9;0,1;87%;14,2;0;0,9;4,1;1,2;0,8;0,2;0,1;0;50,8;6,3;10,0;0,9;0,8;13;0,1;0,8;0,4;0,4;0,0;10,5;0,1;4,6;0,0;2,2;3,0;0,1;2,2;5;0,4;65;-1.53;19;0,1;0;1531
Peer Mahncke;D (C), DM, M (C);23;0 € - 40K €;Regional Div. North;Germany;3,7;13,9;29%;0,1;14%;0;0,0;0,0;0,2;88%;4,3;0;1,0;2,6;0,6;0,4;0,1;0,2;0;44,1;2,2;3,6;0,0;0,0;5;0,0;0,6;0,5;0,7;0,1;9,8;0,1;6,3;0,0;0,1;4,4;0,0;0,1;0;1,8;70;-0.03;5;0,1;0;1124
Vincent Zaruba;D (C), DM;21;0 € - 18K €;Regional Div. Northeast;Germany;3,5;12,9;0%;0,1;0%;0;0,0;0,1;0,2;89%;4,3;0;1,0;2,3;0,9;0,5;0,1;0,0;0;44,7;2,6;3,7;0,1;0,0;7;0,0;0,4;0,9;0,3;0,0;9,4;0,1;5,9;0,0;0,0;4,7;0,0;0,0;0;0,5;79;-0.79;9;0,1;0;1161
Marcel Brinkmann;GK;20;0 € - 24K €;Regional Div. Bavaria;Germany;0,3;3,3;0%;0,0;0%;71;0,1;0,1;0,0;68%;7,7;1.59;5,6;0,0;0,0;0,0;0,0;0,0;84;23,9;0,2;0,1;0,1;0,0;0;0,0;0,0;0,0;0,0;0,0;5,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0;0;1;0,0;19;1667
Ware Pakia;AM (RL), ST (C);23;2K € - 22K €;Regional Div. North;Germany;0,8;2,6;50%;0,0;13%;0;0,0;0,8;0,3;90%;18,7;0;0,2;3,9;0,7;0,0;0,8;1,4;0;27,4;0,9;4,9;0,8;0,9;0;0,6;2,9;0,0;0,1;0,4;10,2;0,3;9,8;0,2;1,8;3,1;0,0;1,8;35;0,1;31;-0.67;2;0,4;0;1002
Vojtěch Mareš;D (LC);26;0 € - 28K €;Regional Div. Bavaria;Germany;4,2;11,4;19%;0,1;6%;0;0,0;0,3;0,1;80%;4,9;0;1,1;2,4;0,7;0,4;0,3;0,1;0;50,9;3,1;3,0;0,3;0,0;9;0,0;0,7;0,5;0,4;0,0;9,7;0,1;6,9;0,1;0,0;4,7;0,1;0,1;0;1,2;68;-0.62;11;0,1;0;1982
Denis Latifović;DM, M (LC), AM (C);27;1K € - 12K €;Regional Div. Southwest;Germany;2,3;8,8;20%;0,0;0%;0;0,0;0,8;0,2;89%;9,2;0;1,2;5,0;1,3;0,4;0,5;0,2;0;44,1;3,7;9,9;0,8;0,2;4;0,0;0,9;0,0;0,5;0,0;11,6;0,0;1,1;0,1;0,0;0,4;0,1;0,0;0;0,1;33;-0.46;8;0,0;0;1015
Johannes Sabah;D (C), DM;28;1K € - 10K €;Regional Div. North;Germany;3,8;12,2;17%;0,1;0%;0;0,0;0,2;0,1;84%;4,0;0;0,8;2,3;0,7;0,3;0,1;0,1;0;48,1;2,5;2,4;0,2;0,0;6;0,0;0,3;1,3;0,4;0,0;9,7;0,0;7,6;0,0;0,0;5,1;0,0;0,0;0;1,3;67;-0.94;9;0,0;0;1717
